Renda;Total.Geral.de.Vagas;Quarto.s...dormitórios.;Área.considerada.para.avaliação..m2.;R..m2;Data.de.Refência.da.Avaliação;Valor.de.Avaliação..R..;Nº.de.Unidades.no.Andar.da.UP;Nº.de.pavimentos.do.Prédio..UP.;Padrão.das.Edificações.na.Região_Alto (por predominância);Padrão.das.Edificações.na.Região_Baixo;Padrão.das.Edificações.na.Região_Normal (c/ aspectos de alto);Padrão.das.Edificações.na.Região_Normal (c/ aspectos de baixo);Estado.de.Conservação.do.prédio..UP._Bom (aparência de novo);Estado.de.Conservação.do.prédio..UP._Regular (reparos importantes);Estado.de.Conservação.do.prédio..UP._Regular (reparos simples);Idade.Estimada.da.edificação.como.um.todo_<= 5;Idade.Estimada.da.edificação.como.um.todo_> 10 <= 20;Idade.Estimada.da.edificação.como.um.todo_> 20 <= 50;Idade.Estimada.da.edificação.como.um.todo_> 50 <= 100;Equipamentos.de.Segurança_SIM;Espaço.com.Churrasqueira_NÃO;Mini.Quadra.Esportiva_SIM;Piscina_NÃO;Portaria.e.ou.Guarita_NÃO;Salão.de.Festas_NÃO;Outros.Salões.de.Lazer_SIM;Sauna...Ofurô...Hidromassagem_SIM;Quadra.Poliesportiva_SIM;Pilotis_SIM;Acabamento.Fachada.Principal.da.Edificação_Cerâmica de Boa Qualidade;Acabamento.Fachada.Principal.da.Edificação_Granito ou Compatível;Acabamento.Fachada.Principal.da.Edificação_Pastilha;Acabamento.Fachada.Principal.da.Edificação_Porcelanato;Esquadrias.Fachada.Principal.da.Edificação_Ferro;Esquadrias.Fachada.Principal.da.Edificação_Madeira;Esquadrias.Fachada.Principal.da.Edificação_Vidro Temperado;Padrão.de.acabamento.da.Unidade_Alto (superior, luxo);Padrão.de.acabamento.da.Unidade_Normal (c/ aspectos de alto);Padrão.de.acabamento.da.Unidade_Normal (c/ aspectos de baixo);Estado.de.Conservação.da.Unidade_Bom (aparência de novo);Estado.de.Conservação.da.Unidade_Regular (reparos importantes);Estado.de.Conservação.da.Unidade_Regular (reparos simples)
1179;2;3;130,45;3832,89;17654;5,00E+05;4;16;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0
5480;2;3;69,94;3931,94;17645;275000;8;12;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3260;1;3;82,55;2325,86;17648;192000;4;4;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
4564;0;2;43,64;3272,7;17655;142800;8;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
4214;1;1;55,05;3596,73;17645;198000;8;16;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7691;2;3;167,91;4466,68;17646;750000;2;17;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
6598;2;2;63,64;5028,28;17648;320000;6;10;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
1637;1;2;71,46;2127,06;17662;152000;2;2;0;0;0;1;0;0;1;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2192;1;2;54,33;3552,37;17662;193000;10;5;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
4623;1;2;51,8;2972,97;17672;154000;2;4;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
1664;1;2;44,88;3342,25;17668;150000;6;10;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2405;1;2;47,06;3081,17;17666;145000;8;12;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2564;1;2;44,3;2595,94;17668;115000;10;5;0;0;0;0;0;0;1;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
4129;1;3;73,02;2410,3;17669;176000;2;4;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1
5435;1;2;87;2528,74;17673;220000;4;4;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2874;1;2;52,45;2783,6;17672;146000;6;6;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0
2589;1;3;63,46;2048,53;17672;130000;4;4;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8585;2;4;167,89;3258,09;17662;547000;3;13;0;0;1;0;0;0;0;0;1;0;0;1;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
1341;1;2;64;2842,19;17661;182000;8;8;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5385;1;3;69,72;3012,05;17667;210000;6;7;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
4302;2;3;75,3;4648,07;17661;350000;6;24;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0
3096;1;2;45;2666,67;17673;120000;4;4;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2062;1;2;64,08;3132,02;17668;200700;8;13;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4886;2;3;77,45;3610,99;17673;280000;8;12;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1982;1;2;71,46;2209,27;17662;158000;2;2;0;1;0;0;1;0;0;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2693;1;2;43,7;2311,21;17676;101000;4;4;0;0;0;1;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
4632;2;3;97,55;4818,04;17666;470000;4;18;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
3180;0;2;62,25;2249;17669;140000;2;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5900;2;3;80;5087,5;17661;407000;4;9;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
3542;1;2;52,64;4939,21;17659;260000;6;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0
6765;2;3;75,47;5167,62;17673;390000;6;10;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2821;1;2;58,48;2778,73;17665;162500;6;3;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0
4512;2;2;84,87;3122,42;17664;265000;4;4;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3843;0;2;70;2028,57;17662;142000;4;26;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1664;1;2;44,48;3417,27;17665;152000;10;15;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3665;1;3;99,92;3152,52;17669;315000;6;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8863;2;3;161,34;3136,23;17645;506000;4;13;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
8804;1;3;125;4096;17668;512000;4;10;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
11000;2;3;119,43;4705,69;17662;562000;4;2;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2490;1;2;42,35;2249,11;17672;95250;4;4;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5501;1;2;70;3296,85;17667;230000;4;14;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
3349;1;2;55,46;2163,72;17666;120000;2;4;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
5235;1;2;75,83;2980,35;17672;226000;6;11;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1664;1;3;77,96;2373,01;17661;185000;1;4;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
6598;1;2;62,23;4949,38;17639;308000;9;11;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0
6345;1;2;70,2;2421,65;17672;170000;4;4;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1
10157;2;3;157,95;6172,84;17667;975000;4;22;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1
4029;0;2;49,38;2653,75;17667;131000;4;4;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
5497;2;3;103,4;5222,44;17660;540000;8;21;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
2062;1;2;61,96;3587,52;17663;222000;8;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1664;1;2;45,46;3189,62;17665;145000;6;9;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1842;1;2;69,03;3259,45;17661;225000;8;12;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1433;1;2;43,42;3109,17;17666;135000;12;5;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4214;1;2;57,87;4665,63;17632;270000;6;18;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0
3279;1;2;59,07;2116,13;17661;125000;2;4;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0
15046;2;3;110;8181,82;17666;9,00E+05;4;18;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
5154;1;2;70;3142,86;17668;220000;4;3;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
5480;0;3;69,58;3305,55;17666;230000;6;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
6598;1;2;59,59;5118,31;17668;305000;9;10;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1341;1;2;52,83;3028,58;17665;160000;8;8;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4564;0;2;46,51;2902,6;17662;135000;10;5;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2120;1;2;51,36;2414,33;17669;124000;8;5;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
4564;1;2;43,64;2600,82;17672;113500;10;5;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1328;1;2;43,02;2835,89;17673;122000;6;4;0;0;0;1;0;0;1;0;1;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
8778;2;3;103,93;5725,01;17672;595000;4;15;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0
10157;3;4;145,89;6388,37;17673;932000;1;18;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
3620;1;2;51,47;2389,74;17667;123000;4;2;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3957;1;3;87,59;3995,89;17672;350000;4;5;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2870;1;3;83,02;2180,2;17672;181000;2;4;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9064;2;2;69;6231,88;17662;430000;5;21;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0
7906;2;3;120;4166,67;17674;5,00E+05;4;12;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
4302;1;2;74,99;2800,37;17651;210000;6;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11060;2;3;123,04;4275,03;17668;526000;4;25;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
9064;1;2;79,4;5163,73;17667;410000;6;21;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
6598;2;2;63,64;5028,28;17659;320000;8;10;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2037;1;2;55,73;3319,58;17662;185000;8;23;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
2564;1;2;44,3;2911,96;17665;129000;10;5;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
4564;1;2;43,64;2520,62;17673;110000;10;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4256;1;2;55;4272,73;17647;235000;6;9;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
7527;2;4;244,74;3146,2;17669;770000;1;5;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1
11000;2;3;125,06;6316,97;17673;790000;4;21;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
1664;1;2;46;2608,7;17672;120000;10;15;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1275;1;2;62,52;2239,28;17661;140000;3;2;0;0;0;1;1;0;0;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
8229;1;2;70,83;3953,13;17672;280000;4;3;0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
6295;1;3;126,01;2142,69;17665;270000;2;4;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
9708;2;3;100,02;4249,15;17667;425000;2;8;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
5154;1;2;70;3642,86;17668;255000;4;3;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
4886;2;3;77,45;3821,82;17672;296000;8;12;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
4613;1;3;82,15;2982,35;17667;245000;2;4;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1950;1;2;55,62;2481,12;17663;138000;8;16;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2840;1;2;67,39;4288,47;17667;289000;6;18;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1552;0;2;45,82;2618,94;17421;120000;6;4;0;0;0;1;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5239;1;3;73,08;5199,78;17686;380000;6;8;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
8348;2;2;70;4857,14;17674;340000;5;20;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
1341;1;2;52,07;2727,1;17689;142000;8;8;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3957;2;3;95,16;4045,82;17675;385000;4;5;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0
3182;1;2;70,72;2432,13;17611;172000;6;8;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1433;1;2;49,51;2827,71;17686;140000;6;6;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1842;2;3;73,46;4064,73;17681;299000;8;12;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2037;1;2;45,38;3746,14;17668;170000;8;24;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1
1842;1;2;44,65;2844,34;17682;127000;8;4;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2693;1;2;43,7;2517,16;17673;110000;4;4;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2467;0;2;45,82;2073,33;17674;95000;6;4;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1
8630;2;3;95;4421,05;17675;420000;5;19;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1481;1;2;57,96;2329,19;17675;135000;3;2;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
3917;0;2;46,95;2981,9;17676;140000;2;4;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4564;1;2;43,64;2841,43;17676;124000;10;5;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2874;1;2;52,45;2478,55;17679;130000;8;6;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1341;1;2;52,07;3053,58;17678;159000;8;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
11166;2;3;101,15;5262,27;17679;535000;4;7;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
1842;1;3;82,47;3880,2;17679;320000;8;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2192;1;2;54;3148,15;17676;170000;8;10;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
7773;1;2;88,67;3670,91;17386;325500;7;25;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
3188;1;2;53,78;2045,37;17681;110000;4;4;0;0;0;1;0;0;0;0;1;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
1179;1;2;74,69;4819,92;17680;360000;6;18;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1928;1;2;61,21;2613,95;17680;160000;12;12;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3096;1;3;82,91;2689,66;17680;223000;2;4;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
3917;0;3;65;3692,31;17680;240000;2;4;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
3957;2;2;75,25;3455,15;17681;260000;4;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3659;1;3;68,32;3000,59;17679;205000;4;12;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2549;1;2;62,95;3717,24;17681;234000;4;5;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2062;1;3;76,33;2646,4;17679;202000;8;12;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1341;0;2;46,6;2961,37;17681;138000;8;8;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10214;2;3;160;5656,25;17686;905000;4;16;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
3793;1;2;48,23;3462,58;17684;167000;4;4;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2301;0;2;81,4;2457;17345;2,00E+05;3;4;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
4275;2;3;88,38;7920,34;17687;7,00E+05;8;6;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0
2240;1;2;45,18;3098,72;17681;140000;4;4;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8630;0;3;73,51;2584,68;17673;190000;4;4;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1928;1;2;48,02;2623,91;17680;126000;10;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3175;1;3;73,61;2350,22;17674;173000;2;4;0;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
8630;3;3;121,42;4982,7;17676;605000;2;18;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0
4207;1;3;86,19;3828,75;17681;330000;2;6;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1
3823;1;1;61,04;2621,23;17686;160000;4;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2240;1;2;45,18;2921,65;17688;132000;4;4;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
4767;1;3;73,51;3128,83;17681;230000;4;4;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2512;1;2;51,38;2646,94;17687;136000;4;5;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
1341;1;2;52,07;3130,4;17674;163000;8;8;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
